"country","year","pb","d"
"Canada",1932,-2.24697995185852,102.306999206543
"Canada",1933,0.174685001373291,117.869003295898
"Canada",1934,0.561854004859924,108.289001464844
"Canada",1935,-0.59288501739502,105.162002563477
"Canada",1936,1.28399002552032,98.4246978759766
"Canada",1937,2.18279004096985,87.9412002563477
"Canada",1938,1.55727994441986,90.8384017944336
"Canada",1939,0.28286799788475,90.9803009033203
"Canada",1940,-3.45300006866455,91.0025024414062
"Canada",1941,-2.71552991867065,91.5841979980469
"Canada",1942,-18.8514003753662,93.7360000610352
"Canada",1943,-20.7644996643066,113.597999572754
"Canada",1944,-18.7247009277344,131.710006713867
"Canada",1945,-14.207200050354,155.466995239258
"Canada",1946,7.15944004058838,153.781997680664
"Canada",1947,8.48215007781982,131.610992431641
"Canada",1948,6.9037299156189,112.967002868652
"Canada",1949,3.46606993675232,103.309997558594
"Canada",1950,3.3608500957489,89.4347991943359
"Canada",1951,3.45587992668152,77.9901962280273
"Canada",1952,1.91790997982025,71.3994979858398
"Canada",1953,2.15880990028381,68.4826965332031
"Canada",1954,1.30578005313873,69.5884017944336
"Canada",1955,1.62606000900269,67.7322006225586
"Canada",1956,2.37805008888245,59.5261993408203
"Canada",1957,1.51644003391266,58.7389984130859
"Canada",1958,0.107179999351501,64.3078994750977
"Canada",1959,0.966566979885101,65.4076995849609
"Canada",1960,1.14556002616882,66.1202011108398
"Canada",1961,0.140869006514549,68.1662979125977
"Canada",1962,0.360460996627808,67.1568984985352
"Canada",1963,0.690144002437592,67.0464019775391
"Canada",1964,2.27596998214722,63.6506996154785
"Canada",1965,2.66874003410339,60.1198997497559
"Canada",1966,2.83562994003296,56.5830001831055
"Canada",1967,2.20378994941711,56.8886985778809
"Canada",1968,2.74790000915527,55.8727989196777
"Canada",1969,4.55592012405396,53.0355987548828
"Canada",1970,3.30896997451782,54.2820014953613
"Canada",1971,2.79490995407104,55.3278007507324
"Canada",1972,2.88773989677429,53.5147018432617
"Canada",1973,4.40614986419678,48.0247001647949
"Canada",1974,4.66054010391235,45.848201751709
"Canada",1975,0.285679996013641,45.2167015075684
"Canada",1976,1.33754003047943,43.6125984191895
"Canada",1977,0.171061992645264,45.1129989624023
"Canada",1978,0.0224600005894899,48.0265998840332
"Canada",1979,1.6149400472641,45.2700996398926
"Canada",1980,1.35055005550385,45.6318016052246
"Canada",1981,3.42191004753113,46.9328994750977
"Canada",1982,0.191124007105827,52.6684989929199
"Canada",1983,-0.912768006324768,58.4025993347168
"Canada",1984,0.0422610007226467,61.673900604248
"Canada",1985,-0.231823995709419,66.8694000244141
"Canada",1986,1.29102003574371,70.9984970092773
"Canada",1987,2.85751008987427,71.4490966796875
"Canada",1988,3.95273995399475,71.0836029052734
"Canada",1989,4.26467990875244,72.2471008300781
"Canada",1990,3.62585997581482,75.1899032592773
"Canada",1991,1.06060004234314,82.3395004272461
"Canada",1992,0.187443003058434,90.2315979003906
"Canada",1993,0.48089599609375,96.3237991333008
"Canada",1994,2.32372999191284,97.961799621582
"Canada",1995,4.2380199432373,101.600997924805
"Canada",1996,6.31680011749268,101.71900177002
"Canada",1997,8.57281017303467,96.3179016113281
"Canada",1998,8.33259963989258,95.1645965576172
"Canada",1999,9.25094032287598,91.3692016601562
"Canada",2000,10.0500001907349,82.1268997192383
"Canada",2001,7.26601982116699,82.6591033935547
"Canada",2002,5.72406005859375,80.5540008544922
"Canada",2003,5.30747985839844,76.5617980957031
"Canada",2004,5.80623006820679,72.600700378418
"Canada",2005,6.10535001754761,71.6081008911133
"Canada",2006,5.91179990768433,70.2553024291992
"Canada",2007,5.73187017440796,66.5183029174805
"Canada",2008,4.01000022888184,71.1140975952148
"Canada",2009,-1.07018995285034,83.301399230957
"Canada",2010,-1.84869003295898,83.9532012939453
"Canada",2011,-3.91968989372253,85.4280014038086
"Chile",1800,NA,NA
"Chile",1801,NA,NA
"Chile",1802,NA,NA
"Chile",1803,NA,NA
"Chile",1804,NA,NA
"Chile",1805,NA,NA
"Chile",1806,NA,NA
"Chile",1807,NA,NA
"Chile",1808,NA,NA
"Chile",1809,NA,NA
"Chile",1810,NA,NA
"Chile",1811,NA,NA
"Chile",1812,NA,NA
"Chile",1813,NA,NA
"Chile",1814,NA,NA
"Chile",1815,NA,NA
"Chile",1816,NA,NA
"Chile",1817,NA,NA
"Chile",1818,NA,NA
"Chile",1819,NA,NA
"Chile",1820,NA,NA
"Chile",1821,NA,NA
"Chile",1822,NA,NA
"Chile",1823,NA,NA
"Chile",1824,NA,NA
"Chile",1825,NA,NA
"Chile",1826,NA,NA
"Chile",1827,NA,8.32079029083252
"Chile",1828,NA,8.3754997253418
"Chile",1829,NA,9.12584972381592
"Chile",1830,NA,8.97173976898193
"Chile",1831,NA,8.66627979278564
"Chile",1832,NA,8.69869041442871
"Chile",1833,NA,8.76902008056641
"Chile",1834,NA,8.20975017547607
"Chile",1835,NA,8.37901020050049
"Chile",1836,NA,7.42171001434326
"Chile",1837,NA,8.12654972076416
"Chile",1838,NA,8.09731960296631
"Chile",1839,NA,8.01817989349365
"Chile",1840,NA,7.56895017623901
"Chile",1841,NA,7.73682022094727
"Chile",1842,NA,12.8879995346069
"Chile",1843,NA,13.6368999481201
"Chile",1844,NA,12.7976999282837
"Chile",1845,NA,11.9371995925903
"Chile",1846,NA,10.9372997283936
"Chile",1847,NA,9.78419017791748
"Chile",1848,NA,11.0558004379272
"Chile",1849,NA,10.6499996185303
"Chile",1850,NA,9.51943016052246
"Chile",1851,NA,9.2457799911499
"Chile",1852,NA,8.77898979187012
"Chile",1853,NA,7.1964898109436
"Chile",1854,NA,6.80039978027344
"Chile",1855,NA,6.08279991149902
"Chile",1856,NA,5.91445016860962
"Chile",1857,NA,5.38158988952637
"Chile",1858,NA,11.1068000793457
"Chile",1859,NA,10.1029996871948
"Chile",1860,NA,9.00520038604736
"Chile",1861,NA,8.8856897354126
"Chile",1862,NA,8.4130802154541
"Chile",1863,NA,9.75699996948242
"Chile",1864,NA,8.16329002380371
"Chile",1865,NA,12.8315000534058
"Chile",1866,NA,16.2793998718262
"Chile",1867,NA,25.3549003601074
"Chile",1868,NA,25.0030994415283
"Chile",1869,NA,24.9986000061035
"Chile",1870,NA,26.380500793457
"Chile",1871,NA,24.705099105835
"Chile",1872,NA,21.6159000396729
"Chile",1873,NA,24.9778003692627
"Chile",1874,NA,25.6550006866455
"Chile",1875,NA,25.1110000610352
"Chile",1876,NA,27.4274997711182
"Chile",1877,NA,26.8628997802734
"Chile",1878,NA,29.2940998077393
"Chile",1879,NA,30.2084007263184
"Chile",1880,NA,32.3064002990723
"Chile",1881,NA,32.8129997253418
"Chile",1882,NA,28.9869995117188
"Chile",1883,NA,27.9577007293701
"Chile",1884,NA,28.4855003356934
"Chile",1885,NA,26.6128005981445
"Chile",1886,NA,26.5007991790771
"Chile",1887,NA,26.4447002410889
"Chile",1888,NA,26.091100692749
"Chile",1889,NA,27.612699508667
"Chile",1890,NA,24.2318000793457
"Chile",1891,NA,23.9053001403809
"Chile",1892,NA,25.9853992462158
"Chile",1893,NA,25.1016006469727
"Chile",1894,NA,28.0944995880127
"Chile",1895,NA,25.3393993377686
"Chile",1896,NA,30.5177993774414
"Chile",1897,NA,29.0715999603271
"Chile",1898,NA,29.8852005004883
"Chile",1899,NA,29.1660003662109
"Chile",1900,NA,26.3439998626709
"Chile",1901,NA,26.3955001831055
"Chile",1902,NA,24.7453994750977
"Chile",1903,NA,27.6466007232666
"Chile",1904,NA,23.2152996063232
"Chile",1905,NA,26.9011001586914
"Chile",1906,NA,30.7208003997803
"Chile",1907,NA,29.8500995635986
"Chile",1908,NA,26.3551998138428
"Chile",1909,NA,26.5835990905762
"Chile",1910,NA,24.8815994262695
"Chile",1911,NA,31.9874992370605
"Chile",1912,NA,29.9519004821777
"Chile",1913,NA,27.2327003479004
"Chile",1914,NA,32.7215003967285
"Chile",1915,NA,30.3402996063232
"Chile",1916,NA,24.0592994689941
"Chile",1917,NA,18.0377998352051
"Chile",1918,NA,15.2938995361328
"Chile",1919,NA,20.6273002624512
"Chile",1920,NA,17.8913993835449
"Chile",1921,NA,35.9902000427246
"Chile",1922,NA,35.1731986999512
"Chile",1923,NA,26.5034008026123
"Chile",1924,NA,26.5046997070312
"Chile",1925,NA,21.5056991577148
"Chile",1926,NA,28.1261005401611
"Chile",1927,NA,29.0048999786377
"Chile",1928,NA,29.0512008666992
"Chile",1929,NA,28.8339004516602
"Chile",1930,NA,42.7221984863281
"Chile",1931,NA,97.4000015258789
"Chile",1932,NA,207.647003173828
"Chile",1933,NA,147.225997924805
"Chile",1934,NA,87.7188034057617
"Chile",1935,NA,80.6880035400391
"Chile",1936,NA,66.9912033081055
"Chile",1937,NA,56.3927993774414
"Chile",1938,NA,50.4926986694336
"Chile",1939,NA,44.4768981933594
"Chile",1940,3.3118200302124,40.3904991149902
"Chile",1941,2.45704007148743,37.0026016235352
"Chile",1942,2.01781010627747,28.4493999481201
"Chile",1943,1.27174997329712,26.8822002410889
"Chile",1944,NA,24.9235000610352
"Chile",1945,NA,20.3941993713379
"Chile",1946,NA,14.2137002944946
"Chile",1947,NA,12.5824003219604
"Chile",1948,NA,9.36013031005859
"Chile",1949,NA,7.73304986953735
"Chile",1950,NA,9.1905403137207
"Chile",1951,NA,8.09220027923584
"Chile",1952,NA,8.60103034973145
"Chile",1953,NA,6.96144008636475
"Chile",1954,NA,5.57672023773193
"Chile",1955,NA,5.07142019271851
"Chile",1956,NA,7.25816011428833
"Chile",1957,NA,9.29631996154785
"Chile",1958,NA,9.02317047119141
"Chile",1959,NA,9.60354042053223
"Chile",1960,NA,7.01696014404297
"Chile",1961,NA,7.96506023406982
"Chile",1962,NA,6.98647022247314
"Chile",1963,NA,9.22898960113525
"Chile",1964,NA,9.60323047637939
"Chile",1965,NA,12.5940999984741
"Chile",1966,NA,12.605299949646
"Chile",1967,NA,14.8846998214722
"Chile",1968,NA,17.8500003814697
"Chile",1969,NA,21.471700668335
"Chile",1970,NA,26.3243999481201
"Chile",1971,NA,20.0198993682861
"Chile",1972,NA,10.063099861145
"Chile",1973,NA,11.0732002258301
"Chile",1974,-5.00364017486572,18.8218002319336
"Chile",1975,3.17582011222839,28.3617000579834
"Chile",1976,2.09789991378784,19.5405006408691
"Chile",1977,1.97465002536774,16.5484008789062
"Chile",1978,1.60908997058868,25.9629001617432
"Chile",1979,5.92537021636963,23.2306995391846
"Chile",1980,6.23168992996216,17.3857002258301
"Chile",1981,2.97964000701904,14.0190000534058
"Chile",1982,-0.467920005321503,20.3138999938965
"Chile",1983,-1.38101994991302,45.4959983825684
"Chile",1984,-1.5124100446701,56.6227989196777
"Chile",1985,-0.23853600025177,79.7742004394531
"Chile",1986,0.742549002170563,88.3889007568359
"Chile",1987,3.68252992630005,81.5949020385742
"Chile",1988,11.6330003738403,71.1557998657227
"Chile",1989,13.0942001342773,51.896900177002
"Chile",1990,8.3386402130127,50.2554016113281
"Chile",1991,2.43052005767822,44.2568016052246
"Chile",1992,3.5787398815155,36.1167984008789
"Chile",1993,3.45654988288879,32.5686988830566
"Chile",1994,4.42081022262573,29.0566997528076
"Chile",1995,5.79805994033813,22.3052005767822
"Chile",1996,3.53424000740051,15.1245002746582
"Chile",1997,3.35234999656677,13.2309999465942
"Chile",1998,1.62436997890472,12.5165004730225
"Chile",1999,-0.826296985149384,13.7512998580933
"Chile",2000,0.500760972499847,13.6787004470825
"Chile",2001,0.682765007019043,14.9679002761841
"Chile",2002,-0.0530019998550415,15.726300239563
"Chile",2003,0.717929005622864,13.0009002685547
"Chile",2004,3.08630990982056,10.683500289917
"Chile",2005,5.56341981887817,7.27939987182617
"Chile",2006,8.54343032836914,5.26370000839233
"Chile",2007,8.9610595703125,4.09876012802124
"Chile",2008,4.8428201675415,5.1769700050354
"Chile",2009,-3.84173011779785,6.23375988006592
"Chile",2010,0.206054002046585,9.19213008880615
"Chile",2011,1.50213003158569,11.2522001266479
"China",1800,NA,NA
"China",1801,NA,NA
"China",1802,NA,NA
"China",1803,NA,NA
"China",1804,NA,NA
"China",1805,NA,NA
"China",1806,NA,NA
"China",1807,NA,NA
"China",1808,NA,NA
"China",1809,NA,NA
"China",1810,NA,NA
"China",1811,NA,NA
"China",1812,NA,NA
"China",1813,NA,NA
"China",1814,NA,NA
"China",1815,NA,NA
"China",1816,NA,NA
"China",1817,NA,NA
"China",1818,NA,NA
"China",1819,NA,NA
"China",1820,NA,NA
"China",1821,NA,NA
"China",1822,NA,NA
"China",1823,NA,NA
"China",1824,NA,NA
"China",1825,NA,NA
"China",1826,NA,NA
"China",1827,NA,NA
"China",1828,NA,NA
"China",1829,NA,NA
"China",1830,NA,NA
"China",1831,NA,NA
"China",1832,NA,NA
"China",1833,NA,NA
"China",1834,NA,NA
"China",1835,NA,NA
"China",1836,NA,NA
"China",1837,NA,NA
"China",1838,NA,NA
"China",1839,NA,NA
"China",1840,NA,NA
"China",1841,NA,NA
"China",1842,NA,NA
"China",1843,NA,NA
"China",1844,NA,NA
"China",1845,NA,NA
"China",1846,NA,NA
"China",1847,NA,NA
"China",1848,NA,NA
"China",1849,NA,NA
"China",1850,NA,NA
"China",1851,NA,NA
"China",1852,NA,NA
"China",1853,NA,NA
"China",1854,NA,NA
"China",1855,NA,NA
"China",1856,NA,NA
"China",1857,NA,NA
"China",1858,NA,NA
"China",1859,NA,NA
"China",1860,NA,NA
"China",1861,NA,NA
"China",1862,NA,NA
"China",1863,NA,NA
"China",1864,NA,NA
"China",1865,NA,NA
"China",1866,NA,NA
"China",1867,NA,NA
"China",1868,NA,NA
"China",1869,NA,NA
"China",1870,NA,NA
"China",1871,NA,NA
"China",1872,NA,NA
"China",1873,NA,NA
"China",1874,NA,NA
"China",1875,NA,NA
"China",1876,NA,NA
"China",1877,NA,NA
"China",1878,NA,NA
"China",1879,NA,NA
"China",1880,NA,NA
"China",1881,NA,NA
"China",1882,NA,NA
"China",1883,NA,NA
"China",1884,NA,NA
"China",1885,NA,NA
"China",1886,NA,NA
"China",1887,NA,NA
"China",1888,NA,NA
"China",1889,NA,NA
"China",1890,NA,NA
"China",1891,NA,NA
"China",1892,NA,NA
"China",1893,NA,NA
"China",1894,NA,NA
"China",1895,NA,NA
"China",1896,NA,NA
"China",1897,NA,NA
"China",1898,NA,NA
"China",1899,NA,NA
"China",1900,NA,NA
"China",1901,NA,NA
"China",1902,NA,NA
"China",1903,NA,NA
"China",1904,NA,NA
"China",1905,NA,NA
"China",1906,NA,NA
"China",1907,NA,NA
"China",1908,NA,NA
"China",1909,NA,NA
"China",1910,NA,NA
"China",1911,NA,NA
"China",1912,NA,NA
"China",1913,NA,NA
"China",1914,NA,NA
"China",1915,NA,NA
"China",1916,NA,NA
"China",1917,NA,NA
"China",1918,NA,NA
"China",1919,NA,NA
"China",1920,NA,NA
"China",1921,NA,NA
"China",1922,NA,NA
"China",1923,NA,NA
"China",1924,NA,NA
"China",1925,NA,NA
"China",1926,NA,NA
"China",1927,NA,NA
"China",1928,NA,NA
"China",1929,NA,NA
"China",1930,NA,NA
"China",1931,NA,NA
"China",1932,NA,NA
"China",1933,NA,NA
"China",1934,NA,NA
"China",1935,NA,NA
"China",1936,NA,NA
"China",1937,NA,NA
"China",1938,NA,NA
"China",1939,NA,NA
"China",1940,NA,NA
"China",1941,NA,NA
"China",1942,NA,NA
"China",1943,NA,NA
"China",1944,NA,NA
"China",1945,NA,NA
"China",1946,NA,NA
"China",1947,NA,NA
"China",1948,NA,NA
"China",1949,NA,NA
"China",1950,NA,NA
"China",1951,NA,NA
"China",1952,NA,NA
"China",1953,NA,NA
"China",1954,NA,NA
"China",1955,NA,NA
"China",1956,NA,NA
"China",1957,NA,NA
"China",1958,NA,NA
"China",1959,NA,NA
"China",1960,NA,NA
"China",1961,NA,NA
"China",1962,NA,NA
"China",1963,NA,NA
"China",1964,NA,NA
"China",1965,NA,NA
"China",1966,NA,NA
"China",1967,NA,NA
"China",1968,NA,NA
"China",1969,NA,NA
"China",1970,NA,NA
"China",1971,NA,NA
"China",1972,NA,NA
"China",1973,NA,NA
"China",1974,NA,NA
"China",1975,NA,NA
"China",1976,NA,NA
"China",1977,NA,NA
"China",1978,NA,NA
"China",1979,NA,NA
"China",1980,NA,NA
"China",1981,NA,NA
"China",1982,NA,NA
"China",1983,NA,NA
"China",1984,NA,0.971135973930359
"China",1985,NA,3.30521988868713
"China",1986,NA,3.24081993103027
"China",1987,NA,3.59909009933472
"China",1988,NA,4.46059989929199
"China",1989,-2.03621006011963,6.4970498085022
"China",1990,-1.73025000095367,6.94779014587402
"China",1991,-1.84560000896454,7.42831993103027
"China",1992,-1.74568998813629,4.98078012466431
"China",1993,-1.56224000453949,6.71309995651245
"China",1994,-2.27187991142273,6.13719987869263
"China",1995,-1.49687004089355,6.13714981079102
"China",1996,-0.931486010551453,6.78734016418457
"China",1997,-0.99167400598526,6.55314016342163
"China",1998,-1.95248997211456,11.4013004302979
"China",1999,-3.03628993034363,13.811900138855
"China",2000,-2.53095006942749,16.4449005126953
"China",2001,-2.07372999191284,17.7108993530273
"China",2002,-2.38895988464355,18.9365997314453
"China",2003,-1.73817002773285,19.2448997497559
"China",2004,-1.01414000988007,18.5349998474121
"China",2005,-0.949500024318695,17.6352005004883
"China",2006,-0.225199997425079,16.1872005462646
"China",2007,1.29691004753113,19.5909004211426
"China",2008,0.0279510002583265,16.9629993438721
"China",2009,-2.65335011482239,17.6700000762939
"China",2010,-1.84069001674652,33.8297004699707
"China",2011,-0.737546026706696,25.8432006835938
"Colombia",1800,NA,NA
"Colombia",1801,NA,NA
"Colombia",1802,NA,NA
"Colombia",1803,NA,NA
"Colombia",1804,NA,NA
"Colombia",1805,NA,NA
"Colombia",1806,NA,NA
"Colombia",1807,NA,NA
"Colombia",1808,NA,NA
"Colombia",1809,NA,NA
"Colombia",1810,NA,NA
"Colombia",1811,NA,NA
"Colombia",1812,NA,NA
"Colombia",1813,NA,NA
"Colombia",1814,NA,NA
"Colombia",1815,NA,NA
"Colombia",1816,NA,NA
"Colombia",1817,NA,NA
"Colombia",1818,NA,NA
"Colombia",1819,NA,NA
"Colombia",1820,NA,NA
"Colombia",1821,NA,NA
"Colombia",1822,NA,NA
"Colombia",1823,NA,NA
"Colombia",1824,NA,NA
"Colombia",1825,NA,NA
"Colombia",1826,NA,NA
"Colombia",1827,NA,NA
"Colombia",1828,NA,NA
"Colombia",1829,NA,NA
"Colombia",1830,NA,NA
"Colombia",1831,NA,NA
"Colombia",1832,NA,NA
"Colombia",1833,NA,NA
"Colombia",1834,NA,NA
"Colombia",1835,NA,NA
"Colombia",1836,NA,NA
"Colombia",1837,NA,NA
"Colombia",1838,NA,NA
"Colombia",1839,NA,NA
"Colombia",1840,NA,NA
"Colombia",1841,NA,NA
"Colombia",1842,NA,NA
"Colombia",1843,NA,NA
"Colombia",1844,NA,NA
"Colombia",1845,NA,NA
"Colombia",1846,NA,NA
"Colombia",1847,NA,NA
"Colombia",1848,NA,NA
"Colombia",1849,NA,NA
"Colombia",1850,NA,NA
"Colombia",1851,NA,NA
"Colombia",1852,NA,NA
"Colombia",1853,NA,NA
"Colombia",1854,NA,NA
"Colombia",1855,NA,NA
"Colombia",1856,NA,NA
"Colombia",1857,NA,NA
"Colombia",1858,NA,NA
"Colombia",1859,NA,NA
"Colombia",1860,NA,NA
"Colombia",1861,NA,NA
"Colombia",1862,NA,NA
"Colombia",1863,NA,NA
"Colombia",1864,NA,NA
"Colombia",1865,NA,NA
"Colombia",1866,NA,NA
"Colombia",1867,NA,NA
"Colombia",1868,NA,NA
"Colombia",1869,NA,NA
"Colombia",1870,NA,NA
"Colombia",1871,NA,NA
"Colombia",1872,NA,NA
"Colombia",1873,NA,NA
"Colombia",1874,NA,NA
"Colombia",1875,NA,NA
"Colombia",1876,NA,NA
"Colombia",1877,NA,NA
"Colombia",1878,NA,NA
"Colombia",1879,NA,NA
"Colombia",1880,NA,NA
"Colombia",1881,NA,NA
"Colombia",1882,NA,NA
"Colombia",1883,NA,NA
"Colombia",1884,NA,NA
"Colombia",1885,NA,NA
"Colombia",1886,NA,NA
"Colombia",1887,NA,NA
"Colombia",1888,NA,NA
"Colombia",1889,NA,NA
"Colombia",1890,NA,NA
"Colombia",1891,NA,NA
"Colombia",1892,NA,NA
"Colombia",1893,NA,NA
"Colombia",1894,NA,NA
"Colombia",1895,NA,NA
"Colombia",1896,NA,NA
"Colombia",1897,NA,NA
"Colombia",1898,NA,NA
"Colombia",1899,NA,NA
"Colombia",1900,NA,NA
"Colombia",1901,NA,NA
"Colombia",1902,NA,NA
"Colombia",1903,NA,NA
"Colombia",1904,NA,NA
"Colombia",1905,NA,16.976900100708
"Colombia",1906,0.600000023841858,18.1215991973877
"Colombia",1907,NA,15.888500213623
"Colombia",1908,NA,11.3664999008179
"Colombia",1909,NA,6.71245002746582
"Colombia",1910,NA,13.2749996185303
"Colombia",1911,NA,12.3691997528076
"Colombia",1912,NA,9.49613952636719
"Colombia",1913,NA,10.1703996658325
"Colombia",1914,NA,10.7063999176025
"Colombia",1915,NA,9.26673030853271
"Colombia",1916,NA,8.40769958496094
"Colombia",1917,NA,7.70218992233276
"Colombia",1918,NA,6.7950701713562
"Colombia",1919,NA,5.66349983215332
"Colombia",1920,NA,4.79151010513306
"Colombia",1921,NA,5.35439014434814
"Colombia",1922,NA,5.26627016067505
"Colombia",1923,0.600000023841858,6.90000009536743
"Colombia",1924,0.800000011920929,5
"Colombia",1925,1.20000004768372,3.70000004768372
"Colombia",1926,0.100000001490116,2.59999990463257
"Colombia",1927,NA,4.69999980926514
"Colombia",1928,NA,6.90000009536743
"Colombia",1929,0.699999988079071,7.5
"Colombia",1930,0.699999988079071,9.5
"Colombia",1931,0.699999988079071,11.8999996185303
"Colombia",1932,0.100000001490116,17.6000003814697
"Colombia",1933,NA,19.6000003814697
"Colombia",1934,NA,17.7000007629395
"Colombia",1935,NA,20.6000003814697
"Colombia",1936,NA,17.7999992370605
"Colombia",1937,NA,18.3999996185303
"Colombia",1938,NA,15.8999996185303
"Colombia",1939,NA,14.5
"Colombia",1940,-1.29999995231628,13.1999998092651
"Colombia",1941,NA,15.1999998092651
"Colombia",1942,NA,14.1000003814697
"Colombia",1943,NA,14.1000003814697
"Colombia",1944,NA,12.3999996185303
"Colombia",1945,0.400000005960464,11.3000001907349
"Colombia",1946,-0.200000002980232,10.3999996185303
"Colombia",1947,0.600000023841858,9.5
"Colombia",1948,0.300000011920929,8.80000019073486
"Colombia",1949,0.899999976158142,7.5
"Colombia",1950,1.10000002384186,6.40000009536743
"Colombia",1951,2.29999995231628,5.90000009536743
"Colombia",1952,1.79999995231628,5.69999980926514
"Colombia",1953,1.60000002384186,5.30000019073486
"Colombia",1954,1.39999997615814,5.5
"Colombia",1955,1,4.59999990463257
"Colombia",1956,0.100000001490116,5
"Colombia",1957,1.60000002384186,6.5
"Colombia",1958,1.89999997615814,6.59999990463257
"Colombia",1959,2.29999995231628,5.80000019073486
"Colombia",1960,1.39999997615814,7.19999980926514
"Colombia",1961,-1.29999995231628,8.69999980926514
"Colombia",1962,-1.29999995231628,14.8000001907349
"Colombia",1963,-1,13.8999996185303
"Colombia",1964,-0.600000023841858,13.1000003814697
"Colombia",1965,-0.300000011920929,15.1999998092651
"Colombia",1966,0.5,15.3000001907349
"Colombia",1967,0.200000002980232,15.8000001907349
"Colombia",1968,0.400000005960464,16.2000007629395
"Colombia",1969,-0.100000001490116,17
"Colombia",1970,-0.200000002980232,16.7000007629395
"Colombia",1971,-0.400000005960464,16.2000007629395
"Colombia",1972,-1.20000004768372,16.8999996185303
"Colombia",1973,-0.5,16.2999992370605
"Colombia",1974,-0.600000023841858,15.8999996185303
"Colombia",1975,0.300000011920929,14.6000003814697
"Colombia",1976,1.20000004768372,12.1999998092651
"Colombia",1977,1,9.19999980926514
"Colombia",1978,0.699999988079071,7.59999990463257
"Colombia",1979,-0.300000011920929,7.69999980926514
"Colombia",1980,-1.70000004768372,8
"Colombia",1981,-2.20000004768372,8.5
"Colombia",1982,-2.90000009536743,8.80000019073486
"Colombia",1983,-2.5,10.8000001907349
"Colombia",1984,-2.59999990463257,15.5
"Colombia",1985,-1.5,19.2999992370605
"Colombia",1986,-0.5,20.2000007629395
"Colombia",1987,0.699999988079071,18.8999996185303
"Colombia",1988,-0.100000001490116,17.8999996185303
"Colombia",1989,-0.300000011920929,17.2999992370605
"Colombia",1990,0.300000011920929,16.7000007629395
"Colombia",1991,1,14.5
"Colombia",1992,-0.600000023841858,16.1000003814697
"Colombia",1993,0.400000005960464,14.1999998092651
"Colombia",1994,-0.200000002980232,12.5
"Colombia",1995,-1.10000002384186,13.8000001907349
"Colombia",1996,-2,14.3999996185303
"Colombia",1997,-1.89999997615814,17.8999996185303
"Colombia",1998,-2.29999995231628,22.2000007629395
"Colombia",1999,-3.70000004768372,29.6000003814697
"Colombia",2000,0.767820000648499,36.342399597168
"Colombia",2001,1.11512005329132,40.9188995361328
"Colombia",2002,0.379640012979507,43.923900604248
"Colombia",2003,1.85620999336243,45.6286010742188
"Colombia",2004,2.93452000617981,42.8969993591309
"Colombia",2005,3.17254996299744,38.5410003662109
"Colombia",2006,3.02975010871887,36.779598236084
"Colombia",2007,3.02403998374939,32.6848983764648
"Colombia",2008,3.5041298866272,30.8169994354248
"Colombia",2009,0.810298025608063,35.8194999694824
"Colombia",2010,-0.103270001709461,36.0130004882812
"Colombia",2011,-0.342155992984772,34.219799041748
"Costa Rica",1800,NA,NA
"Costa Rica",1801,NA,NA
"Costa Rica",1802,NA,NA
"Costa Rica",1803,NA,NA
"Costa Rica",1804,NA,NA
"Costa Rica",1805,NA,NA
"Costa Rica",1806,NA,NA
"Costa Rica",1807,NA,NA
"Costa Rica",1808,NA,NA
"Costa Rica",1809,NA,NA
"Costa Rica",1810,NA,NA
"Costa Rica",1811,NA,NA
"Costa Rica",1812,NA,NA
"Costa Rica",1813,NA,NA
"Costa Rica",1814,NA,NA
"Costa Rica",1815,NA,NA
"Costa Rica",1816,NA,NA
"Costa Rica",1817,NA,NA
"Costa Rica",1818,NA,NA
"Costa Rica",1819,NA,NA
"Costa Rica",1820,NA,NA
"Costa Rica",1821,NA,NA
"Costa Rica",1822,NA,NA
"Costa Rica",1823,NA,NA
"Costa Rica",1824,NA,NA
"Costa Rica",1825,NA,NA
"Costa Rica",1826,NA,NA
"Costa Rica",1827,NA,NA
"Costa Rica",1828,NA,NA
"Costa Rica",1829,NA,NA
"Costa Rica",1830,NA,NA
"Costa Rica",1831,NA,NA
"Costa Rica",1832,NA,NA
"Costa Rica",1833,NA,NA
"Costa Rica",1834,NA,NA
"Costa Rica",1835,NA,NA
"Costa Rica",1836,NA,NA
"Costa Rica",1837,NA,NA
"Costa Rica",1838,NA,NA
"Costa Rica",1839,NA,NA
"Costa Rica",1840,NA,NA
"Costa Rica",1841,NA,NA
"Costa Rica",1842,NA,NA
"Costa Rica",1843,NA,NA
"Costa Rica",1844,NA,NA
"Costa Rica",1845,NA,NA
"Costa Rica",1846,NA,NA
"Costa Rica",1847,NA,NA
"Costa Rica",1848,NA,NA
"Costa Rica",1849,NA,NA
"Costa Rica",1850,NA,NA
"Costa Rica",1851,NA,NA
"Costa Rica",1852,NA,NA
"Costa Rica",1853,NA,NA
"Costa Rica",1854,NA,NA
"Costa Rica",1855,NA,NA
"Costa Rica",1856,NA,NA
"Costa Rica",1857,NA,NA
"Costa Rica",1858,NA,NA
"Costa Rica",1859,NA,NA
"Costa Rica",1860,NA,NA
"Costa Rica",1861,NA,NA
"Costa Rica",1862,NA,NA
"Costa Rica",1863,NA,NA
"Costa Rica",1864,NA,NA
"Costa Rica",1865,NA,NA
"Costa Rica",1866,NA,NA
